"transaction_from_key","transaction_to_key","value"
25,67,0.00025
25,25,0.04875
116,1140,1.06010502
116,4121,1.0778085
116,802235,0.50500382
116,7,0.13114906
116,7259,1.02421046
116,1733726,0.05070703
116,11718,0.11096148
116,2883,0.55820715
116,20753,0.40049871
116,27,0.10075281
116,855108,0.05360681
116,814958,0.05157756
116,1015,0.2618762
116,27,0.34931512
116,1733727,0.10356154
116,7802,0.06738072
116,840756,0.05518064
116,75312,3.61372602
116,34022,1.007168
116,900933,0.05544515
116,1733242,0.26332802
116,20,1.53542335
116,4,0.11822559
116,5900,1.08225866
116,33934,0.05301837
116,4341,0.14591451
116,20,0.31168299
116,14636,0.10459145
116,26284,0.05751007
116,58320,0.10122366
116,1733728,0.05193623
116,3291,0.20659609
116,13519,0.10311992
116,11,0.0663876
116,15275,0.06372507
116,21138,10.02003272
116,76331,0.10601168
116,12439,0.06125902
116,74,0.20008178
116,6565,0.25281917
116,1197710,0.20616459
116,26526,0.10192563
116,124501,10.01038302
116,29,0.10534607
116,33058,0.05302082
116,9068,0.13036124
116,814940,0.12186191
116,797139,1.59917847
116,124512,0.10633785
116,18087,1.00386498
116,124513,0.12875298
116,1912,0.41131785
116,11,0.0516369
116,840081,0.0500646
116,11701,0.50221869
116,814945,0.06415353
116,7869,0.1035699
116,12853,10.07931742
116,923306,0.05155034
116,2402,0.21647297
116,11,0.05117509
116,11,0.11707596
116,872010,0.08731216
116,861916,0.10197062
116,11,1.04492527
116,1747,0.10064255
116,27,0.10107008
116,33060,1.02572043
116,872012,1.07547007
116,18235,1.00037973
116,20,1.53553991
116,27413,1.00760633
116,50693,0.50656877
116,824,0.12215807
116,827577,0.06226458
116,21643,0.05653512
116,5895,5.02686519
116,11,0.10416035
116,131,1.00875794
116,17791,1.02379466
116,6470,0.1509524
116,13514,0.60601411
116,26474,0.05613985
116,30075,0.05062502
116,5770,0.5662467
116,5899,0.13660008
124527,264,0.0075
124527,37,2.46
1731031,784535,0.01
1731031,1730855,1.218
1730584,1729831,0.414044
1730584,1172870,3.2e-05
1730584,837682,6.72e-05
1730584,1683778,8e-06
1730584,1196710,1.76e-05
1730584,852537,5.76e-05
1730584,23097,1.76e-05
1730584,7,1.76e-05
1730584,910257,8e-06
1730584,1682487,8e-06
1730584,834979,3.36e-05
1730584,1006868,3.36e-05
1730584,924027,1.76e-05
1730584,1103669,8e-06
1730584,1890,8e-06
1730584,1212185,8e-06
1730584,859060,1.6e-05
1730584,35775,8e-06
1730584,1730585,8e-06
1730584,852495,2.56e-05
1730584,976484,8e-06
1730584,1209301,8e-06
1730584,8999,8.32e-05
1730584,816445,1.76e-05
1730584,963550,3.36e-05
1730584,74,8e-06
1730584,27797,6.72e-05
1730584,787255,1.76e-05
1730584,74,8e-06
1730584,826098,2.56e-05
1730584,97,1.76e-05
1730584,93436,5.76e-05
1730584,75,8e-06
1730584,74,1.76e-05
1730584,7,6.56e-05
1730584,839132,6.56e-05
1730584,783191,8e-06
1730584,787318,8e-06
1730584,1713399,4.96e-05
1730584,59886,1.6e-05
1730584,1730586,8e-06
1730584,785471,6.56e-05
1730584,937270,6.56e-05
1730584,25447,8e-06
1730584,14984,1.6e-05
1730584,1205445,4.96e-05
1730584,1932,6.56e-05
1730584,1212001,8e-06
1730584,857711,8e-06
1730584,1726505,3.2e-05
1730584,919393,3.36e-05
1730584,74,6.56e-05
1730584,37261,3.2e-05
1730584,18965,8e-06
1730584,27,8e-06
1730584,1110024,3.2e-05
1730584,1730587,4.96e-05
1730584,1713353,8e-06
1730584,1716980,1.6e-05
1730584,42298,3.36e-05
1730584,1196489,1.6e-05
1730584,74,6.56e-05
1730584,1730588,8e-06
1730584,1212356,5.76e-05
1730584,11,4.96e-05
1730584,842023,8e-06
1730584,825831,1.6e-05
1730584,7,5.76e-05
1730584,1106079,1.6e-05
1730584,1932,5.76e-05
1730584,74,3.2e-05
1730584,1701430,6.56e-05
1730584,1210387,5.76e-05
1730584,11,6.56e-05
1730584,74,4.96e-05
1730584,1004258,8e-06
1730584,37261,3.2e-05
1730584,74,8e-06
1730584,998863,6.56e-05
1730584,37261,3.2e-05
1730584,37261,3.2e-05
1730584,37261,3.2e-05
1730584,802689,6.56e-05
1730584,1000635,3.2e-05
1730584,997,6.56e-05
1730584,1196358,4.96e-05
1730584,1211651,3.2e-05
1730584,958773,6.56e-05
1730584,852524,4e-05
1730584,837465,6.56e-05
1730584,1707836,3.2e-05
1730584,1101178,4.96e-05
1730584,26832,3.2e-05
1730584,784535,6.56e-05
1730584,964694,6.56e-05
1730584,74,6.56e-05
1730584,787678,1.6e-05
1730584,1713331,6.56e-05
1730584,1254163,5.76e-05
1730584,976269,4.96e-05
1730584,37261,3.2e-05
1730584,74,4e-05
1730584,74,6.56e-05
1730584,8200,5.76e-05
1730584,27679,4.96e-05
1730584,1179824,4.96e-05
1730584,14074,6.56e-05
1730584,829493,5.76e-05
1730584,1688835,4.96e-05
1730584,74,6.56e-05
1730584,74,8e-06
1730584,11,1.6e-05
1730584,37261,3.2e-05
1730584,855718,4.96e-05
1730584,1366484,4.96e-05
1730584,74,3.2e-05
1730584,1211719,6.56e-05
1730584,29,3.2e-05
1730584,59360,1.76e-05
1730584,1701429,4.96e-05
1730584,74,1.76e-05
1730584,857808,5.76e-05
1730584,29349,6.56e-05
1730584,1641773,6.56e-05
1730584,74,5.76e-05
1730584,74,6.56e-05
1730584,6328,4.96e-05
1730584,941184,3.36e-05
1730584,71,1.76e-05
1730584,802853,5.76e-05
1730584,826029,1.76e-05
1730584,1094,5.76e-05
1730584,826,3.2e-05
1730584,896404,6.56e-05
1730584,51197,4.96e-05
1730584,940161,3.2e-05
1730584,1131865,4.96e-05
1730584,979250,4.96e-05
1730584,1207371,8e-06
1730584,74,3.2e-05
1730584,1730589,8e-06
1730584,783014,4.96e-05
1730584,1687357,3.2e-05
1730584,80,5.76e-05
1730584,1196509,3.2e-05
1730584,74,4.96e-05
1730584,824789,4.96e-05
1730584,837029,5.76e-05
1730584,793991,4.96e-05
1730584,74,1.6e-05
1730584,74,3.2e-05
1730584,1004116,4.96e-05
1730584,1904,4.96e-05
1730584,8990,8e-06
1730584,1729832,3.2e-05
1730584,74,3.2e-05
1730584,1713398,4.96e-05
1730584,37261,3.2e-05
1730584,787769,8e-06
1730584,86492,4.96e-05
1730584,1649482,4.96e-05
1730584,11,3.2e-05
1730584,1729833,3.2e-05
1730584,17889,1.76e-05
1730584,976941,3.2e-05
1730584,10823,3.2e-05
1730584,59476,3.2e-05
1730584,1649961,3.2e-05
1723815,1212145,4.216e-05
1723815,1912,4.216e-05
1723815,14633,1.833e-05
1723815,848328,5.596e-05
1723815,848330,1.833e-05
1723815,74,3.299e-05
1723815,1139409,1.833e-05
1723815,82,0.00141678
1723815,1649948,2.016e-05
1723815,1713332,3.116e-05
1723815,1709742,2.016e-05
1723815,829264,3.116e-05
1723815,837583,2.749e-05
1723815,1188410,1.833e-05
1723815,74,4.399e-05
1723815,837475,1.833e-05
1723815,11302,2.2e-05
1723815,1111376,4.032e-05
1723815,1649958,2.2e-05
1723815,1202072,2.933e-05
1723815,11,4.399e-05
1723815,1723816,3.666e-05
1723815,58815,4.399e-05
1723815,3720,3.483e-05
1723815,1713375,4.399e-05
1723815,974195,3.299e-05
1723815,11,4.216e-05
1723815,20042,3.116e-05
1723815,824867,3.849e-05
1723815,18296,2.566e-05
1723815,1202134,3.849e-05
1723815,1033357,2.2e-05
1723815,932239,3.849e-05
1723815,11,3.849e-05
1723815,74,4.582e-05
1723815,1171463,2.2e-05
1723815,802618,0.00050497
1723815,1494676,2.933e-05
1723815,11,4.582e-05
1723815,1210855,9.388e-05
1723815,11,4.399e-05
1723815,1713369,3.116e-05
1723815,837289,4.032e-05
1723815,59779,2.383e-05
1723815,1680872,2.566e-05
1723815,11,2.383e-05
1723815,1211540,2.933e-05
1723815,975181,3.483e-05
1723815,11,4.032e-05
1723815,1209164,4.032e-05
1723815,11,2.566e-05
1723815,1455138,2.2e-05
1723815,1198064,4.582e-05
1723815,7,5.982e-05
1723815,1209183,3.299e-05
1723815,11,2.2e-05
1723815,6282,2.749e-05
1723815,1198075,3.666e-05
1723815,1071,4.399e-05
1723815,116695,3.849e-05
1723815,11,3.849e-05
