"transaction_from_key","transaction_to_key","value"
19,20,200
19,19,0.01355982
25,67,1e-04
25,25,0.0189
25,492,5e-05
25,25,0.00895
25,492,0.00125
25,25,0.70923
25,492,0.0025222
25,25,1.38210711
125049,785471,25
125049,120805,33.353384
782688,129,10
782688,782688,26.45677321
1740180,852468,7e-04
1740180,7433,1e-04
1740180,1211962,1e-04
1740180,852470,5e-04
1740180,20219,1e-04
1740180,825589,0.00018
1740180,811945,4e-04
1740180,74,0.00126
1740180,783191,5e-04
1740180,11302,8e-04
1740180,836787,1e-04
1740180,866160,0.0194
1740180,1516172,8e-04
1740180,10309,6e-04
1740180,27824,1e-04
1740180,802767,3e-04
1740180,74,0.001
1740180,1354276,2e-04
1740180,862657,2e-04
1740180,988238,1e-04
1740180,25620,0.00134
1740180,976931,1e-04
1740180,859,1e-04
1740180,7042,1e-04
1740180,90,2e-04
1740180,974282,2e-04
1740180,74,6e-04
1740180,74,1e-04
1740180,839040,1e-04
1740180,9833,0.001
1740180,23203,1e-04
1740180,1211898,0.000405
1740180,74,8e-04
1740180,12819,2e-04
1740180,1210562,2e-04
1740180,836837,0.00066
1740180,1349059,1e-04
1740180,852478,0.0028
1740180,1004093,2e-04
1740180,1004214,4e-04
1740180,826193,3e-04
1740180,829264,2e-04
1740180,27835,2e-04
1740180,74198,1e-04
1740180,825032,3e-04
1740180,837232,1e-04
1740180,74,0.0016
1740180,852486,2e-04
1740180,80,2e-04
1740180,74,0.00412
1740180,857135,1e-04
1740180,925726,7e-04
1740180,1733430,4e-04
1740180,927543,1e-04
1740180,2680,1e-04
1740180,27769,4e-04
1740180,1218300,5e-04
1740180,74,0.0011
1740180,852489,6e-04
1740180,927552,5e-04
1740180,71,1e-04
1740180,787483,1e-04
1740180,74,0.0015
1740180,74,0.0019
1740180,1707829,7e-04
1740180,1572573,0.0027
1740180,28029,1e-04
1740180,74,2e-04
1740180,27879,1e-04
1740180,27,1e-04
1740180,74,1e-04
1740180,5681,2e-04
1740180,1740181,2e-04
1740180,927574,3e-04
1740180,832930,8e-04
1740180,1209292,8e-04
1740180,1004161,2e-04
1740180,8200,3e-04
1740180,27,1e-04
1740180,2685,7e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,21722,1e-04
1740180,11,1e-04
1740180,11,1e-04
1740180,1689886,2e-04
1740180,852492,5e-04
1740180,852493,2e-04
1740180,1000216,1e-04
1740180,852495,2e-04
1740180,1004503,0.0111
1740180,76,0.01212
1740180,852496,6e-04
1740180,18284,3e-04
1740180,6309,1e-04
1740180,74,4e-04
1740180,74,5e-04
1740180,981055,1e-04
1740180,786375,2e-04
1740180,858054,0.0043
1740180,1201990,1e-04
1740180,54520,0.0094
1740180,74,2e-04
1740180,37593,0.004
1740180,1731059,0.54241
1740180,839232,0.0023
1740180,852501,0.00972
1740180,852502,1e-04
1740180,925731,0.00016
1740180,18246,4e-04
1740180,1718985,8e-04
1740180,988242,0.00138
1740180,5661,0.0036
1740180,195,0.0046
1740180,988244,0.01702
1740180,852503,0.001
1740180,852504,1e-04
1740180,9847,0.00086
1740180,6309,1e-04
1740180,933498,2e-04
1740180,920668,3e-04
1740180,1033299,3e-04
1740180,74,3e-04
1740180,1114988,7e-04
1740180,4,0.0016
1740180,1004219,0.0024
1740180,74,1e-04
1740180,6289,1e-04
1740180,849147,0.0064
1740180,832941,2e-04
1740180,59862,1e-04
1740180,59328,1e-04
1740180,852511,0.00298
1740180,988245,0.01706
1740180,1218304,0.00028
1740180,1170515,2e-04
1740180,842183,0.00262
1740180,37593,0.004
1740180,74,2e-04
1740180,1731170,1e-04
1740180,7472,0.0119
1740180,74,0.00426
1740180,29905,3e-04
1740180,1660938,2e-04
1740180,1740182,1e-04
1740180,978803,6e-04
1740180,6349,0.00144
1740180,1318125,3e-04
1740180,837132,1e-04
1740180,1594519,5e-04
1740180,107715,1e-04
1740180,829555,3e-04
1740180,922879,9e-04
1740180,1722702,4e-04
1740180,56478,5e-04
1740180,899336,0.00032
1740180,74,4e-04
1740180,919393,1e-04
1740180,74,4e-04
1740180,20489,7e-04
1740180,852513,2e-04
1740180,794132,1e-04
1740180,1071423,0.0023
1740180,34380,0.00062
1740180,1490077,0.00342
1740180,74,0.00026
1740180,835023,0.00642
1740180,74,6e-04
1740180,1069921,3e-04
1740180,20067,0.00078
1740180,886332,4e-04
1740180,8393,0.00544
1740180,11378,0.0048
1740180,985619,1e-04
1740180,813724,0.00024
1740180,37593,0.00432
1740180,1018345,8e-05
1740180,1594186,1e-04
1740180,9838,9e-04
1740180,1663073,7e-04
1740180,937252,0.00064
1740180,37593,0.00456
1740180,1167571,3e-04
1740180,74,8e-04
1740180,1196467,2e-04
1740180,30938,7e-04
1740180,858352,0.00016
1740180,74,0.0029
1740180,794245,3e-04
1740180,837384,1e-04
1740180,852521,0.0019
1740180,74,0.01326
1740180,37593,0.00144
1740180,1655282,0.00064
1740180,1004208,7e-04
1740180,1212169,1e-04
1740180,1208275,5e-04
1740180,24328,5e-04
1740180,852523,6e-04
1740180,829667,5e-04
1740180,782907,2e-04
1740180,979250,0.0015
1740180,884055,2e-04
1740180,18,2e-04
1740180,886071,2e-04
1740180,1002948,0.00032
1740180,74,1e-04
1740180,74,0.01356
1740180,28077,5e-04
1740180,832901,5e-04
1740180,817232,0.0302
1740180,20046,0.00784
1740180,640,0.01384
1740180,888479,1e-04
1740180,858275,0.00312
1740180,37593,0.00336
1740180,852524,5e-04
1740180,1106079,1e-04
1740180,29,6e-04
1740180,1218305,0.0011
1740180,1206762,0.00554
1740180,1740183,3e-04
1740180,791341,5e-04
1740180,1202187,1e-04
1740180,74,0.0146
1740180,941957,0.00064
1740180,74,9e-04
1740180,1196594,7e-04
1740180,27890,3e-04
1740180,74,1e-04
1740180,29336,2e-04
1740180,1015359,0.00032
1740180,1000715,1e-04
1740180,1118228,5e-04
1740180,1603502,3e-04
1740180,976589,4e-04
1740180,1740184,2e-04
1740180,1349067,0.01702
1740180,1718990,3e-04
1740180,1212178,1e-04
1740180,1169559,0.00274
1740180,1427177,0.00032
1740180,27,2e-04
1740180,7,7e-04
1740180,59576,6e-04
1740180,1421373,0.00046
1740180,10301,5e-04
1740180,9842,0.00144
1740180,975540,2e-04
1740180,910578,1e-04
1740180,11380,0.0024
1740180,1740185,0.003
1740180,6354,4e-04
1740180,1206710,0.0068
1740180,1740186,1e-04
1740180,1349068,0.00744
1740180,58233,0.0032
1740180,1211977,3e-04
1740180,54249,0.00064
1740180,5951,0.00506
1740180,1740187,5e-04
1740180,1660686,0.00458
1740180,59870,0.00056
1740180,852532,0.00048
1740180,1004298,3e-04
1740180,1284017,0.00222
1740180,1718992,2e-04
1740180,1196573,0.0202
1740180,933132,7e-04
1740180,1210870,4e-04
1740180,852533,0.001
1740180,1171536,1e-04
1740180,74,1e-04
1740180,1740188,1e-04
1740180,1033306,5e-04
1740180,74,8e-04
1740180,1740189,7e-04
1740180,927523,1e-04
1740180,74,2e-04
1740180,74,7e-04
1740180,29338,3e-04
1740180,847780,0.01122
1740180,74,1e-04
1740180,1212346,4e-04
1740180,824789,0.0013
1740180,925746,0.00424
1740180,977849,1e-04
1740180,1196611,1e-04
1740180,1543339,2e-04
1740180,71,0.00148
1740180,195,1e-04
1740180,1702656,1e-04
1740180,783240,2e-04
1740180,928254,2e-04
1740180,896425,9e-04
1740180,979983,0.00066
1740180,798935,1e-04
1740180,11,1e-04
1740180,1109995,1e-04
1740180,1740190,4e-04
1740180,837069,1e-04
1740180,1740191,1e-04
1740180,1740192,5e-04
1740180,1740193,0.0011
1740180,1733442,0.00062
1740180,885726,1e-04
1740180,7,2e-04
1740180,10722,0.00248
1740180,11,0.0068
1740180,108,0.00048
1740180,1168121,4e-04
1740180,981504,6e-04
1740180,1026938,1e-04
1740180,1740194,0.0011
1740180,1313036,4e-04
1740180,1427179,2e-04
1740180,1732837,0.0016
1740180,922786,0.001
1740180,1738641,1e-04
1740180,1713367,2e-04
1740180,58215,0.001
1740180,11,1e-04
1740180,33149,5e-04
1740180,74,6e-04
1740180,59861,1e-04
1740180,1298913,1e-04
1740180,27810,0.00278
1740180,852535,0.00756
1740180,1689889,3e-04
1740180,74,0.0033
1740180,1671274,1e-04
1740180,1196709,1e-04
1740180,42973,0.00258
1740180,101507,0.00538
1740180,988250,5e-04
1740180,1740195,1e-04
1740180,9848,6e-04
1740180,1323,4e-04
1740180,1210455,3e-04
1740180,1740196,2e-04
1740180,5661,0.02
1740180,829341,0.00016
1740180,1608378,3e-04
1740180,1740197,1e-04
1740180,1543340,1e-04
1740180,1740198,2e-04
1740180,1733421,1e-04
1740180,1740199,4e-04
1740180,74,0.0034
1740180,1740200,3e-04
1740180,1529797,5e-04
1740180,918766,0.00048
1740180,1740201,4e-04
1740180,11,3e-04
1740180,27,1e-04
1740180,1202052,2e-04
1740180,1210512,2e-04
1740180,1210460,2e-04
1740180,1323655,0.00144
1740180,1209380,3e-04
1740180,86199,3e-04
1740180,1210408,0.0023
1740180,11,1e-04
1740180,74,3e-04
1740180,829431,0.00134
1740180,74,1e-04
1740180,6347,6e-04
1740180,54520,0.00744
1740180,35558,1e-04
1740180,1196742,2e-04
1740180,1740202,0.001
1740180,1202153,1e-04
1740180,54520,0.00744
1740180,787389,2e-04
1740180,54520,0.00744
1740180,54520,0.00744
1740180,74,0.0011
1740180,5115,2e-04
1740180,1683750,1e-04
1740180,988251,0.00112
1740180,74,3e-04
1740180,74,2e-04
1740180,11,1e-04
1740180,75070,1e-04
1740180,1095301,3e-04
1740180,1681196,5e-04
1740180,11,0.0016
1740180,1912,3e-04
1740180,120062,4e-04
1740180,782960,7e-04
1740180,1453520,4e-04
1740180,1207156,4e-04
1740180,1210323,1e-04
1740180,74,6e-04
1740180,1326518,1e-04
1740180,1912,3e-04
1759619,1759214,22.56497471
1759619,798,0.3
1754999,11,0.00293265
1754999,7,0.00256575
1754999,996106,0.00116614
1754999,74,0.01033274
1754999,792084,0.00160518
1754999,5056,0.0028411
1754999,786577,0.00198456
1754999,9967,0.01447069
1754999,16240,0.25155809
1754999,922364,0.00665672
1754999,7,0.01253481
1754999,11,0.02667638
1754999,658,0.00340831
1754999,838748,0.00114457
1754999,786585,0.00126384
1754999,124391,0.02880688
1754999,5871,0.00137424
1754999,918163,0.01013066
1754999,1755000,0.00101622
1754999,74,0.00199093
1754999,1529,0.66109389
1754999,670,0.00190972
1754999,660,0.12877571
1754999,786592,0.03293188
1754999,1032866,0.00135451
1754999,11,0.01243377
1754999,93947,0.00124351
1754999,786597,0.00929607
1754999,672,0.09701608
1754999,786566,0.00357397
1754999,29,0.00387527
1754999,813375,0.03821461
1754999,673,0.01669256
1754999,34331,0.2246196
1754999,46,0.00262412
1754999,664,0.00572408
1754999,37479,0.20391362
1754999,1753260,12.00568134
1754999,85218,0.00311697
1754999,788890,0.01067012
1754999,786604,0.01570155
1746897,11,0.00300826
1746897,35994,0.00104152
1746897,5056,0.0029524
1746897,786577,0.00215984
1746897,74,0.10011629
1746897,786585,0.00121775
1746897,786592,0.03364675
1746897,1737824,24.3446882
1746897,887879,0.00207018
1746897,11,0.01909988
1746897,1932,0.02783324
1746897,786597,0.0094006
1746897,672,0.09956103
1746897,673,0.01968355
1746897,11123,0.10695558
1746897,46,0.00178086
1746897,788890,0.01057513
1758024,1757781,0.85248995
1758024,789105,0.01003373
1747950,7,0.00252606
1747950,16239,0.01037109
1747950,996106,0.001089
1747950,74,0.01048445
1747950,786547,1.30220891
1747950,792084,0.00307248
1747950,14776,0.00140899
1747950,4268,0.10289224
1747950,9967,0.01465602
1747950,922364,0.00663636
1747950,852029,0.0107112
1747950,1241949,0.00117678
1747950,9971,0.11343782
1747950,11,0.01626205
1747950,658,0.00338729
1747950,124391,0.02954111
1747950,5871,0.00142044
1747950,791966,0.00115043
1747950,86263,0.00238402
1747950,10712,0.10334698
1747950,74,0.00255678
1747950,660,0.12806392
1747950,789566,0.11229773
1747950,819219,0.00139124
1747950,900679,0.0012923
1747950,791971,0.0103154
1747950,309,0.12459049
1747950,11124,0.02155533
1747950,1712680,0.00107036
1747950,786566,0.0040524
1747950,1747220,4.56975206
1747950,791975,0.01002882
1747950,905592,0.00165015
1747950,1222535,0.0014701
1747950,47774,0.00328235
1747950,33842,0.00595824
1747950,1031134,0.00668277
1747950,792103,0.0021588
1747950,1547,0.00571755
1747950,1084,0.00117686
1747950,85218,0.00303007
631,1174,0.01391242
631,313,0.07022136
631,18270,0.00483748
631,300,0.01926617
631,301,0.38831263
631,32438,1.00334886
631,11,0.05871576
631,25611,0.20537765
631,837190,0.00261444
631,37532,0.00820632
631,784420,0.00292831
631,17972,0.24877128
631,512,0.00103829
631,2775,0.03611425
631,798614,0.00108394
631,11,0.00238331
631,333,27.25599783
631,303,0.02047844
631,317,1.27802664
631,7,0.02069542
631,14460,0.27363108
631,1142681,0.00101547
631,662,0.01714438
631,2731,0.00318193
631,7862,0.00849166
631,7571,0.00961956
631,319,0.00763304
631,125545,0.92171246
631,7889,0.05167662
631,849883,0.01056457
631,305,0.00385066
631,320,0.06757008
631,116863,0.10129109
631,1290163,0.00104771
631,20415,0.0017366
631,1526,0.00440719
631,63995,0.00355178
631,1527769,0.00408451
631,792013,0.00139849
631,7,0.00282905
631,1444712,0.00145318
1759662,1758569,0.4515
1759662,389,0.8
1746018,858431,0.05247917
1746018,1744106,2.80965891
1746018,5889,6.03862543
1746018,11700,1.01147978
1746018,7,0.11911411
1746018,5897,2.57014406
1746018,1642932,1.00577732
1746018,29,0.05072719
1746018,35937,0.0533195
1746018,927323,0.10105549
1746018,15275,0.06122764
1746018,18128,0.10158116
1746018,11,1.0042391
1746018,5900,1.34516795
1746018,4341,0.05797134
1746018,1746019,0.10009646
1746018,20966,2.99217658
1746018,20102,0.01030696
1746018,15549,0.10051424
1746018,125328,0.10013974
1746018,1327343,0.05010325
1746018,71877,0.0555346
1746018,1681240,0.50070936
1746018,797139,0.76276798
1746018,11,0.07647977
1746018,793703,0.0515126
1746018,967542,0.10079483
1746018,61429,0.050694
1746018,996686,0.10039042
1746018,12732,1.00291439
1746018,26224,0.05003155
1746018,2402,0.06018243
1746018,4556,0.05070704
1746018,1541745,0.60111174
1746018,1694,0.10033673
1746018,32879,0.20055554
1746018,900937,0.10391265
1746018,2880,0.26393571
1746018,11718,0.10021661
1746018,27290,0.10078699
1746018,28190,0.20047984
1746018,4028,0.51904226
1746018,9890,0.05053061
1746018,943995,0.10482363
1741685,1741527,4.3978927
1741685,1815,0.01
125182,784,41.22661726
125182,1685215,78.32713528
1920,1745008,0.12
1920,2095,0.07
1374,1374,24.19075
1374,2187,0.01
1374,1374,12.08356184
1374,2210,2.01
1749495,1749311,9.08602
1749495,2391,2
1756614,1756111,1.27358706
1756614,703,0.16185534
1753260,58243,0.75296605
1753260,125911,0.0688972
1753260,631,11.10072253
1753260,2448,0.08259556
126665,124450,0.010364
126665,797384,1.119302
1743993,842739,0.00016
1743993,6309,9e-05
1743993,6309,0.00012
1743993,74,6e-05
1743993,1742355,0.28308
1743993,74,8e-05
1743993,1726485,4e-05
1743993,819593,3e-05
1743993,833433,4e-05
1743993,74,8e-05
1743993,11,9e-05
1743993,11,4e-05
1743993,797384,8e-05
1743993,819573,0.00024
1743993,85,0.00012
1743993,1118294,8e-05
1743993,1732825,8e-05
1743993,787828,3e-05
1743993,58229,4e-05
1743993,1698271,4e-05
1743993,819544,3e-05
1743993,1875,3e-05
1743993,74,4e-05
1743993,11,8e-05
1743993,29346,4e-05
1743993,1004298,4e-05
1743993,1552511,4e-05
1743993,5958,3e-05
1743993,787318,4e-05
1743993,1743994,4e-05
1747102,1747103,0.0085
1747102,798073,5.54202841
1739497,798107,2
1739497,1734343,17.93786226
25,3121,5e-05
25,25,0.00895
532,453,1
532,2653,0.1
532,11,0.1
532,12984,0.1
532,41027,1
532,3627,0.1
532,22785,5
532,8510,0.1
532,11,1
532,15435,0.1
532,9305,0.1
532,4692,10
532,1380308,1
532,463,30
532,1757750,14.91260367
532,4947,1
532,465,4
532,843860,0.1
532,11,1
532,6069,0.1
532,3136,0.1
3140,3140,0.33
3140,25,0.17
126656,2899,1
126656,124084,0.03970898
1374,1374,23.06002228
1374,803190,0.1
1746099,125194,0.0983415
1746099,1700,0.01
125194,1700,665.35856716
1759677,1196639,4e-08
1759677,8958,5e-08
1759677,1058657,4e-08
1759677,1345794,3.8e-06
1759677,858295,4e-08
1759677,74,3.3e-07
1759677,977274,4e-08
1759677,1316924,2.49e-06
1759677,1740344,4e-08
1759677,74,4e-08
1759677,1211484,4e-08
1759677,837228,4e-08
1759677,1210354,4e-08
1759677,1421373,4e-08
1759677,981296,4e-08
1759677,1211901,4e-08
1759677,979254,4e-08
1759677,858744,4e-08
1759677,910237,4e-08
1759677,7693,4e-08
1759677,1759678,4e-08
