"transaction_from_key","transaction_to_key","value"
1566859,1566582,35.76166381
1566859,782490,10
1555865,313,0.0723582
1555865,8666,2.5404761
1555865,18270,0.00421914
1555865,300,0.01770539
1555865,301,0.15896545
1555865,947560,0.00177164
1555865,1231032,0.2017986
1555865,819156,0.11086708
1555865,25611,0.18363767
1555865,33983,1.01291309
1555865,784420,0.00461067
1555865,17972,0.23135284
1555865,512,0.00128535
1555865,928784,0.06821121
1555865,4295,0.00205191
1555865,2775,0.03372944
1555865,11,0.01072713
1555865,11,0.00212602
1555865,303,0.01828689
1555865,317,2.13511807
1555865,22,0.01003645
1555865,815931,0.03264012
1555865,937789,0.00165634
1555865,662,0.01544782
1555865,7571,0.01746488
1555865,319,0.00699901
1555865,7889,0.04588694
1555865,64194,0.50376878
1555865,784425,0.00450726
1555865,305,0.00335216
1555865,320,0.00268383
1555865,784528,0.00635305
1555865,1494983,0.004106
1555865,74,0.00100379
1555865,20415,0.00973941
1555865,47868,1.02477488
1555865,792013,0.00278114
1555865,1554310,2.36053796
1555865,786398,0.00142076
1555865,1444712,0.00643626
1555865,323,0.00101855
782813,101143,1
782813,782813,0.42768749
107611,23850,0.05009979
107611,92261,0.05251862
107611,7,0.10540664
107611,33697,1.00356816
107611,27,0.10352808
107611,44665,0.42722029
107611,67,0.10143229
107611,959231,0.05057155
107611,74,0.07969465
107611,1094523,0.05672792
107611,20,1.50072424
107611,811382,0.2520402
107611,11176,0.10317913
107611,11,0.25079826
107611,985365,0.05195996
107611,6438,1.01396817
107611,20,0.73889522
107611,11,0.10168728
107611,7,0.0500518
107611,797139,0.64137884
107611,95129,0.1080417
107611,20,0.6004292
107611,11,0.0576992
107611,840081,0.05022161
107611,3531,0.50457839
107611,814945,0.0557446
107611,11,0.50780484
107611,2402,0.06199184
107611,1053809,0.05004028
107611,1159,0.19743493
107611,1169326,0.10144558
107611,1197710,0.2022814
107611,11,0.25236439
107611,1035262,0.05010115
107611,25478,0.05006623
107611,1159,0.17296607
107611,11,0.11037847
107611,1159,0.05263682
107611,1362482,0.05051824
107611,1571149,5.38461659
107611,797147,0.05030739
107611,5347,0.10113504
107611,1158,0.05685665
107611,10545,0.05067803
107611,803195,0.40347263
107611,27,0.05143451
107611,39814,1.00044802
1567674,1446514,31.999
1567674,75,30
1552333,1449138,3.051e-05
1552333,1201894,1.387e-05
1552333,1201899,1.942e-05
1552333,845,0.00020102
1552333,3395,5.085e-05
1552333,848328,1.387e-05
1552333,22890,0.00010088
1552333,1552334,2.774e-05
1552333,74,1.664e-05
1552333,1098458,1.803e-05
1552333,1535346,0.31212616
1552333,11,2.774e-05
1552333,29,1.942e-05
1552333,1245276,2.219e-05
1552333,1201961,1.664e-05
1552333,1201970,3.329e-05
1552333,837583,1.526e-05
1552333,968136,1.526e-05
1552333,1201982,3.051e-05
1552333,802625,2.913e-05
1552333,829267,3.051e-05
1552333,1536893,2.08e-05
1552333,1004219,3.19e-05
1552333,7,2.497e-05
1552333,11302,2.774e-05
1552333,14696,2.913e-05
1552333,1202074,1.387e-05
1552333,11,2.08e-05
1552333,1202110,1.664e-05
1552333,11,1.664e-05
1552333,974195,1.803e-05
1552333,1025779,2.913e-05
1552333,20042,1.803e-05
1552333,1202123,1.664e-05
1552333,74,0.00070205
1552333,21854,3.19e-05
1552333,973906,2.497e-05
1552333,1040984,1.664e-05
1552333,74,1.387e-05
1552333,46323,2.497e-05
1552333,9968,3.329e-05
1552333,932265,3.051e-05
1552333,51734,3.19e-05
1552333,824919,2.08e-05
1552333,74,6.583e-05
1552333,1043859,2.635e-05
1552333,7696,2.08e-05
1552333,847812,3.968e-05
1552333,1202161,5.667e-05
1552333,1552335,3.19e-05
1552333,794068,2.913e-05
1552333,802819,1.387e-05
1552333,1210885,2.913e-05
1552333,1000228,2.08e-05
1552333,998288,2.08e-05
1552333,7344,3.19e-05
1552333,70115,3.051e-05
1552333,1552336,3.329e-05
1552333,1119473,2.774e-05
1552333,4,2.913e-05
1552333,977543,3.051e-05
1552333,977341,6.285e-05
1552333,6282,6.121e-05
1552333,11,1.526e-05
1552333,824991,2.913e-05
1552333,74,1.942e-05
1552333,1198082,2.08e-05
1552333,1198084,2.497e-05
1552333,1412377,2.219e-05
1552333,6527,3.124e-05
1552333,909800,2.913e-05
1552333,74,2.219e-05
1552333,1004077,3.467e-05
1552333,848474,3.467e-05
1552333,80,3.19e-05
1552333,787418,3.051e-05
1552333,1323652,1.526e-05
1552333,74,4.418e-05
1552333,3407,3.467e-05
1552333,1345508,5.699e-05
1552333,909842,2.635e-05
1552333,9085,1.942e-05
1552333,11,3.051e-05
1552333,1552337,1.803e-05
1552333,74,1.664e-05
1552333,829322,3.467e-05
1552333,80,1.387e-05
1552333,858724,0.00012505
1552333,930131,7.926e-05
1552333,883940,9.811e-05
1552333,1852,2.358e-05
1552333,29,1.387e-05
1552333,11,2.913e-05
1552333,28028,0.00028184
1552333,1372660,2.635e-05
1552333,842175,0.00015651
1552333,30938,7.481e-05
1552333,858263,2.08e-05
1552333,825107,4.583e-05
1552333,954153,1.387e-05
1552333,195,2.635e-05
1552333,6829,2.358e-05
1552333,74,2.497e-05
1552333,1435694,2.358e-05
1552333,9631,3.051e-05
1552333,968155,6.544e-05
1552333,825124,2.774e-05
1552333,74,2.913e-05
1552333,825165,2.219e-05
1552333,974635,2.497e-05
1552333,942092,2.08e-05
1552333,1376220,1.803e-05
1552333,825173,1.942e-05
1552333,842031,1.664e-05
1552333,933270,2.913e-05
1552333,74,2.635e-05
1552333,1130569,3.329e-05
1552333,6792,2.219e-05
1552333,1207462,0.00010959
1552333,18,3.051e-05
1552333,11,5.673e-05
1552333,842535,1.387e-05
1552333,825190,2.358e-05
1552333,975213,3.051e-05
1552333,1118317,1.942e-05
1552333,74,2.219e-05
1552333,59325,1.803e-05
1552333,1522502,1.526e-05
1552333,1196420,1.387e-05
1552333,941198,2.635e-05
1552333,29,1.526e-05
1552333,26250,3.329e-05
1552333,1119537,1.664e-05
1552333,1552338,2.497e-05
1552333,1238290,2.635e-05
1552333,9088,3.051e-05
1552333,997,2.913e-05
1552333,27897,4.241e-05
1552333,37,2.358e-05
1552333,974980,0.00050222
1552333,27877,3.329e-05
1552333,1119568,3.467e-05
1552333,74,2.635e-05
1552333,1268368,2.635e-05
1552333,1206727,3.467e-05
1552333,837602,1.942e-05
1552333,74,7.69e-05
1552333,54522,2.08e-05
1552333,74,9.377e-05
1552333,1196489,3.051e-05
1552333,46712,2.774e-05
1552333,1196491,2.635e-05
1552333,1913,3.19e-05
1552333,1489215,1.942e-05
1552333,821,0.00010644
1552333,976643,2.635e-05
1552333,829401,0.0005806
1552333,927552,3.329e-05
1552333,1119531,1.803e-05
1552333,33892,2.08e-05
1552333,6309,8.257e-05
1552333,979060,1.664e-05
1552333,976919,3.329e-05
1552333,1412348,3.051e-05
1552333,8979,2.635e-05
1552333,27806,3.19e-05
1552333,1542590,2.08e-05
1552333,1494092,2.635e-05
1552333,829420,3.19e-05
1552333,74,3.19e-05
1552333,926244,4.979e-05
1552333,39665,3.329e-05
1552333,74,3.329e-05
1552333,941213,1.803e-05
1552333,803834,2.219e-05
1552333,842548,3.19e-05
1552333,842083,3.467e-05
1552333,941214,3.329e-05
1552333,1206829,3.19e-05
1552333,107,2.913e-05
1552333,1489223,2.774e-05
1552333,825481,5.887e-05
1552333,1880,0.000157
1552333,1314122,1.664e-05
1552333,74,2.358e-05
1552333,1025880,3.19e-05
1552333,786410,3.329e-05
1552333,1196548,3.329e-05
1552333,1456952,1.803e-05
1552333,974386,2.219e-05
1552333,859060,1.664e-05
1552333,1552339,2.497e-05
1552333,835113,2.774e-05
1552333,6316,2.219e-05
1552333,1196567,3.19e-05
1552333,1535418,3.051e-05
1552333,74,3.467e-05
1552333,1117053,2.913e-05
1552333,1004106,8.973e-05
1552333,4,2.358e-05
1552333,1494053,1.803e-05
1552333,1082733,2.08e-05
1552333,1212065,3.329e-05
1552333,1004183,3.467e-05
1552333,849960,3.051e-05
1552333,1512646,1.942e-05
1552333,852552,1.803e-05
1552333,786161,9.934e-05
1552333,7,3.395e-05
1552333,100663,2.635e-05
1552333,7462,1.526e-05
1552333,913599,3.051e-05
1552333,1209308,1.803e-05
1552333,28539,3.467e-05
1552333,1552340,2.774e-05
1552333,858984,3.19e-05
1552333,871779,2.913e-05
1552333,1170560,1.664e-05
1552333,871780,2.913e-05
1552333,74,2.913e-05
1552333,933498,3.051e-05
1552333,829465,1.387e-05
1552333,74,3.329e-05
1552333,1567,3.467e-05
1552333,1113410,1.526e-05
1552333,978397,1.803e-05
1552333,28044,2.774e-05
1552333,1212123,2.635e-05
1552333,976980,2.08e-05
1552333,836837,0.00033035
1552333,1212139,3.051e-05
1552333,1209331,5.699e-05
1552333,1494240,2.358e-05
1552333,74,1.664e-05
1552333,6326,2.497e-05
1552333,1299915,3.19e-05
1552333,836992,1.664e-05
1552333,1206923,3.329e-05
1552333,7051,5.846e-05
1552333,927555,2.358e-05
1552333,1119612,2.913e-05
1552333,1212163,2.358e-05
1552333,22892,3.051e-05
1552333,906733,0.00014515
1552333,976773,0.00013018
1552333,1206945,2.497e-05
1552333,842420,1.387e-05
1552333,884045,2.358e-05
1552333,1483378,3.051e-05
1552333,829493,2.219e-05
1552333,836913,2.358e-05
1552333,18281,1.387e-05
1552333,1196664,2.774e-05
1552333,1209375,5.919e-05
1552333,11,1.803e-05
