"transaction_from_key","transaction_to_key","value"
1365197,1364266,23.18391698
1365197,782849,0.03705536
68,25,0.01
68,68,0.00021052
71,71,0.01179579
71,68,0.04641851
25,68,5e-05
25,25,0.090325
25,68,0.01071052
25,25,0.66052232
1369245,1369245,0.08842456
1369245,2177,1.03e-05
1369245,25380,0.00103
1369245,1369246,0.00147461
1369245,7106,5.321e-05
1369245,1369247,0.02692916
1369245,19015,0.01062445
1369245,39137,5.15e-06
1369245,7115,0.68454278
1369245,9869,0.68188439
1369245,16670,0.00012875
1369245,1369248,0.0123806
1369245,1369249,5.15e-06
1369245,1369250,0.00023175
1369245,1369251,0.00021115
1369245,784120,0.0018746
1369245,24827,0.68128572
1369245,1369252,1.03e-05
1369245,1369253,5.15e-06
1369245,1369254,8.755e-05
1369245,1369255,5.15e-06
1369245,1369256,1.03e-05
1369245,7121,0.69467408
1369245,801837,0.00041715
1369245,1369257,4.635e-05
1369245,1369258,0.00012875
1369245,9878,0.67812892
1369245,9877,0.7519943
1369245,13320,0.86428812
1369245,9886,1.28503301
1369245,30009,5.86801485
1369245,820482,0.69562693
1369245,30009,2.77917954
1369245,30009,2.77607344
1369245,320,2.93033337
1369245,320,2.91661187
1369245,3891,0.79873453
1369245,7122,1e-08
80290,65792,3
80290,232,0.0075
290,290,0.04020216
290,140,0.02
1366124,431,0.1
1366124,1366124,0.3995
1374,1374,0.26324796
1374,489,0.03
565,563,2.9995
565,563,3
565,565,0.25
76897,597,2.5
76897,75679,0.04063847
11,59285,4.17769852
11,786031,1.13186773
80760,786031,1.00004
80760,79608,0.02459349
1372615,824763,2e-05
1372615,10499,2e-05
1372615,1201901,2e-05
1372615,1140472,2e-05
1372615,140,2e-05
1372615,1932,2e-05
1372615,824773,2e-05
1372615,1317207,2e-05
1372615,7,2e-05
1372615,909656,2e-05
1372615,1315304,2e-05
1372615,837568,2e-05
1372615,12605,2e-05
1372615,1201949,2e-05
1372615,1201960,2e-05
1372615,824783,2e-05
1372615,74,2e-05
1372615,968136,2e-05
1372615,365,2e-05
1372615,1372616,2e-05
1372615,82,2e-05
1372615,1372617,2e-05
1372615,977276,2e-05
1372615,968139,2e-05
1372615,1117045,2e-05
1372615,6271,2e-05
1372615,17589,2e-05
1372615,824804,2e-05
1372615,853,2e-05
1372615,6272,2e-05
1372615,12254,2e-05
1372615,922583,2e-05
1372615,4,2e-05
1372615,824815,2e-05
1372615,975609,2e-05
1372615,158,2e-05
1372615,28005,2e-05
1372615,9840,2e-05
1372615,7,2e-05
1372615,1372618,2e-05
1372615,1372619,2e-05
1372615,802858,2e-05
1372615,15233,2e-05
1372615,11302,2e-05
1372615,1261632,2e-05
1372615,979188,2e-05
1372615,27979,2e-05
1372615,1117188,2e-05
1372615,1063826,2e-05
1372615,824842,2e-05
1372615,8598,2e-05
1372615,74,2e-05
1372615,1202101,2e-05
1372615,829277,2e-05
1372615,858913,2e-05
1372615,6788,2e-05
1372615,842371,2e-05
1372615,1211755,2e-05
1372615,1211761,2e-05
1372615,783112,2e-05
1372615,21702,2e-05
1372615,11,2e-05
1372615,852,2e-05
1372615,978807,2e-05
