"transaction_from_key","transaction_to_key","value"
1714059,122068,24.40667106
1714059,782533,2.89853467
116,808864,0.05023119
116,2403,0.10191428
116,6550,0.21086636
116,27,0.13029182
116,1686410,0.05346387
116,108687,0.25455755
116,816399,0.5001499
116,140,0.05193793
116,793700,0.0509287
116,1141,0.05696896
116,1273471,0.50007221
116,7,0.25567778
116,67,0.10140271
116,20,0.05419156
116,927323,0.13730429
116,5912,1.00050233
116,5897,2.33161885
116,1711344,0.0510378
116,876500,1.00096252
116,1062612,0.05094548
116,13506,10.33553269
116,5653,1.0055368
116,20,5.00101995
116,1711345,0.05005862
116,1711346,0.23610069
116,788467,0.61855115
116,5261,0.89216866
116,32412,0.01024974
116,2399,10.96894373
116,9980,0.0503568
116,2402,0.08999674
116,898945,0.0508617
116,7,0.51715236
116,937876,1.00527269
116,17148,0.050043
116,1647931,0.20256922
116,1038666,0.10038231
116,7430,0.25671051
116,10269,0.51230351
116,2410,0.10950975
116,836514,0.10590276
116,1270133,0.05021415
116,27,0.05428545
116,9152,0.05405912
116,121988,0.01263235
116,20865,0.22858838
116,836518,0.10543267
116,814958,0.05082288
784409,807453,0.29379
784409,784409,0.0085
5093,1428417,0.000307
5093,6292,9.419e-05
5093,1004161,0.00089917
5093,825849,0.00027432
5093,799086,0.0007094
5093,1031065,0.000103
5093,802618,0.00292473
5093,845,0.000174
5093,74,0.00030996
5093,3391,0.00200646
5093,74,9.5e-05
5093,936731,0.00033244
5093,934248,0.00057684
5093,59357,0.000158
5093,74,0.00018177
5093,71,0.00201163
5093,29908,0.00040459
5093,18,0.00024197
5093,862657,0.00057178
5093,1717192,0.00355184
5093,824966,0.00181947
5093,1108079,7.9e-05
5093,14984,0.00108085
5093,74,0.00101966
5093,825897,0.00297789
5093,6309,0.00026
5093,802731,0.00021903
5093,74,3.1e-05
5093,886530,0.00050001
5093,29909,0.0001814
5093,842335,0.00021985
5093,12820,0.00021203
5093,837380,0.00094177
5093,27679,0.000158
5093,74,8.496e-05
5093,58217,0.00019672
5093,6309,0.000135
5093,6309,0.000371
5093,852535,0.00016106
5093,941184,0.00013423
5093,74,0.000417
5093,783191,0.00011002
5093,978803,0.000174
5093,1196404,0.000111
5093,1514082,0.00014819
5093,11,8.7e-05
5093,852524,0.00065747
5093,74,7.9e-05
5093,1069920,9.5e-05
5093,1208275,8.7e-05
5093,75,9.417e-05
5093,74,9.417e-05
5093,1327826,7.8e-05
5093,829431,0.00016133
5093,11,5.6e-05
5093,22895,0.000134
5093,56478,0.00039334
5093,981499,9.955e-05
5093,794220,0.00020258
5093,1209168,7.1e-05
5093,1029154,0.0001067
5093,195,7.814e-05
5093,1209398,7.1e-05
5093,1386286,8.528e-05
5093,964685,0.00017135
5093,74,7.813e-05
5093,1932,7.1e-05
5093,1217782,0.000269
5093,111862,0.00053313
5093,977019,0.00023217
5093,74,7.1e-05
5093,111862,0.00229203
5093,1717193,7.1e-05
5093,849033,0.00079316
5093,1202115,7.1e-05
5093,1350022,8.7e-05
5093,1000,7.1e-05
5093,10305,0.00011893
5093,1193716,0.00023547
5093,1567,9.318e-05
5093,1209146,8.61e-05
5093,1717194,7.9e-05
5093,1094,0.00011002
5093,837465,0.0009018
5093,844,7.9e-05
5093,74,7.9e-05
5093,1209255,7.9e-05
5093,910257,7.1e-05
5093,1210395,7.1e-05
5093,1113378,0.00011412
5093,910578,9.933e-05
5093,1716658,0.00018083
5093,20060,0.0007024
5093,28077,0.00015278
5093,888479,0.00015
5093,1301720,7.9e-05
5093,74,7.1e-05
5093,1890,0.000384
5093,782957,0.00358306
5093,54462,7.808e-05
5093,848715,0.00011007
5093,29076,7.1e-05
5093,9103,0.0001171
5093,112,0.000103
5093,1004165,0.00080604
5093,1004200,1.5e-05
5093,997,0.000103
5093,998462,0.000103
5093,27,0.000103
5093,864521,0.000103
5093,919393,0.00015
5093,787251,0.00011004
5093,1713384,0.000103
5093,1196405,9.5e-05
5093,1662759,0.00010497
5093,826247,0.000103
5093,976484,0.00010201
5093,74,0.000198
5093,6373,4e-05
5093,1140144,9.5e-05
5093,978090,9.5e-05
5093,74,0.00010902
5093,826438,9.5e-05
5093,782805,0.0001534
5093,836837,0.00010201
5093,74,9.5e-05
5093,74,0.00043782
5093,1713343,3.9e-05
5093,10309,4e-05
5093,1491130,9.5e-05
5093,11,2.3e-05
5093,11,9.5e-05
5093,3720,0.00014373
5093,784535,9.5e-05
5093,59360,8.759e-05
5093,14074,0.00022162
5093,11,0.000133
5093,74,9.5e-05
5093,74,0.00010885
5093,976941,0.00020641
5093,74,8.625e-05
5093,942638,4e-05
5093,1716972,6.3e-05
5093,74,4.599e-05
5093,1160895,6.3e-05
5093,842468,6.3e-05
5093,1212077,6.3e-05
5093,942092,6.3e-05
5093,971006,6.3e-05
5093,1542585,6.3e-05
5093,74,4.7e-05
5093,59870,4.596e-05
5093,1714594,3.2e-05
5093,858413,9.4e-05
5093,74,0.00011797
5093,74,5.394e-05
5093,842093,6.78e-05
5093,829264,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,1004265,8e-06
5093,11,8e-06
5093,940200,4.7e-05
5093,11,5.394e-05
5093,1209183,4.7e-05
5093,9119,4.7e-05
5093,1210460,5.426e-05
5093,11,9.4e-05
5093,975024,4.7e-05
5093,59328,0.000125
5093,1210805,4.7e-05
5093,11,4.7e-05
5093,1182977,4.7e-05
5093,1212292,4.7e-05
5093,9832,1.5e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,998556,0.00011569
5093,7051,0.0003222
5093,11,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,975330,5.389e-05
5093,1004503,6.934e-05
5093,11,4.7e-05
5093,1206784,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,74,2.171e-05
5093,1202153,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,1210786,3.9e-05
5093,11,4.7e-05
5093,799173,4.7e-05
5093,837384,5.387e-05
5093,11,4.7e-05
5093,799185,0.00345771
5093,1196288,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,1095401,4.7e-05
5093,18296,4.7e-05
5093,11,4.7e-05
5093,924051,8e-06
5093,1166635,7.1e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,783216,4.7e-05
5093,976312,4.7e-05
5093,11,4.7e-05
5093,6315,3.786e-05
5093,11,4.7e-05
5093,976632,7.498e-05
5093,11,4.7e-05
5093,1699438,4.7e-05
5093,11,5.386e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,1217781,4.7e-05
5093,1212169,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,11,4.7e-05
5093,1210830,5.384e-05
5093,11,4.7e-05
5093,1209241,4.7e-05
5093,1209164,5.383e-05
5093,825131,5.5e-05
5093,11,4.7e-05
5093,6348,8e-06
5093,20783,4.7e-05
5093,5951,4.7e-05
5093,11,4.7e-05
5093,11,2.3e-05
5093,14074,4.58e-05
5093,74,4.7e-05
5093,1115000,4.7e-05
5093,11,1.5e-05
5093,1038467,4.7e-05
5093,14074,5.354e-05
5093,1693445,4.7e-05
5093,1688856,4.7e-05
5093,74,4.7e-05
5093,6378,6.655e-05
5093,853,0.000204
5093,1386284,8.447e-05
5093,84,3.9e-05
5093,74,0.000102
5093,9419,4.549e-05
5093,1713406,3.9e-05
5093,842293,3.9e-05
5093,975845,5.197e-05
5093,1217802,3.9e-05
5093,10309,3.9e-05
5093,825079,3.9e-05
5093,9525,0.00174009
5093,824,0.001095
5093,1466800,3.595e-05
5093,1912,2.868e-05
5093,1912,0.00050366
5093,1912,1.297e-05
5093,829572,0.00092435
5093,29905,0.00203584
5093,8967,0.00071334
5093,11,0.00081154
5093,74,0.00158276
5093,6303,0.00015693
5093,978976,0.00022249
5093,74,0.00082719
5093,1603521,0.00049565
5093,11378,0.00096334
5093,1202052,0.00093709
5093,5093,3.93857522
1716587,933753,4e-08
1716587,1345794,3.88e-06
1716587,27916,4e-08
1716587,1316924,2.2e-06
1716587,74,4e-08
1716587,74,5e-08
1716587,909749,4e-08
1716587,27896,4e-08
1716587,847756,1.6e-07
1716587,4211,4e-08
1716587,7051,4e-08
1716587,11,4e-08
1716587,11,3.8e-07
1716587,1440202,4e-08
1716587,1062049,4e-08
1716587,1206674,4e-08
1716587,976492,4e-08
1716587,824874,4e-08
1716587,1713312,4e-08
1716587,1316925,9e-08
1716587,968189,4e-08
1716587,11378,4e-08
1716587,74,3e-07
1716587,825285,4e-08
1716587,71,4e-08
1716587,74,5e-08
1716587,1481008,4e-08
1716587,975260,4e-08
1716587,933500,4e-08
1716587,1456984,4e-08
1716587,1481025,4e-08
