"transaction_from_key","transaction_to_key","value"
19,19,29.7195
19,20,20
116,27,0.22787577
116,937066,0.05080867
116,6535,0.50308935
116,4758,0.25012003
116,11,0.05003046
116,116,4.20886882
116,27,0.10173155
116,27,0.05705719
116,1148,0.0652194
116,13829,0.10793121
116,1639641,0.05012003
116,27,0.23025506
116,1030542,0.0502875
116,101515,0.05136369
116,74,0.20083952
116,29836,0.1191248
116,2402,0.14541658
116,2880,0.28360159
116,7429,0.05308618
116,58221,0.05061367
116,1370776,0.1028869
116,14230,0.26944517
116,67,0.10173195
116,923301,0.1029762
116,35697,0.51237194
116,1014290,0.05040616
116,92261,0.10556817
116,11,0.25339781
116,59373,0.10377206
116,797129,0.10155644
116,848291,0.05809156
116,57355,0.05363679
116,17144,0.05322842
116,22043,0.11341655
116,1519097,0.05107484
116,1203643,0.25029897
116,18859,0.10719261
116,797139,1.48608595
116,20,0.95883523
116,1243226,0.05006455
116,15617,0.17705224
116,840081,0.05327122
116,988049,0.10051561
116,900933,0.05314563
116,900950,0.10475671
116,27,0.10880855
116,27,0.1019457
116,11,0.05245836
116,819264,0.05132127
116,927330,0.10052291
116,1522418,0.05584498
116,827577,0.13468883
116,58430,0.05753426
116,5897,2.83565494
116,65566,0.22394506
116,908956,5.01106302
116,1000033,0.100695
116,1146,0.1113733
116,33698,4.01889135
116,11,0.05006348
116,3291,0.21137469
116,11,0.05903708
116,7802,0.05706728
116,2122,0.05629825
116,8635,0.05347711
116,9980,0.05657455
116,890682,0.05447456
116,1538362,0.05306593
116,4147,0.10016086
116,1282345,0.05197376
116,894591,0.05643763
116,34865,0.13167218
116,11,1.01806257
116,11,0.10078727
116,3102,0.27087202
116,6559,1.00959639
116,943997,0.06058348
116,1672,0.30032605
116,11,0.05191787
116,5340,2.46040897
116,11,0.05141667
116,4,0.10464834
116,5900,1.33911661
116,6061,0.21230812
116,3093,10.13657914
116,99174,11.1505767
116,789813,0.10584803
116,6561,0.01367765
116,11723,0.25123051
116,29,0.0508773
116,27168,0.10205286
116,894589,0.05949402
116,963094,0.05076169
116,11,0.10106449
116,1159,0.27808187
116,3087,2.00065055
116,13515,1.00163542
116,23130,0.25463996
116,943974,0.10480904
116,27,0.07223482
67,25,0.03
67,67,0.07164133
25,67,0.00015
25,25,0.21092
96621,1600169,6.97
96621,125,0.03
114633,783790,1.10927575
114633,25,0.01084947
1656275,784778,0.01136144
1656275,532,24.97474305
1374,1374,10.76504736
1374,489,0.02
116,34280,1.0021249
116,22295,0.51047684
116,1932,0.10147158
116,20,0.05696035
116,12702,10.01202915
116,973349,0.05031001
116,1260123,1.00264253
116,27,0.10122903
116,20632,0.0516574
116,12851,0.77913893
