"transaction_from_key","transaction_to_key","value"
1502458,1501442,20.55
1502458,782496,10
1496307,39,0.0104594
1496307,80949,7e-04
1374,1374,357.97614103
1374,784533,0.07
1374,1374,20.2117
1374,489,0.01
1514848,495,0.828
1514848,25,0.05
116,937066,0.05320039
116,7787,1.09011625
116,1036585,0.05182372
116,27,0.05214538
116,18128,0.09100021
116,7872,0.05169425
116,1980,3.34592884
116,514,2.01725064
116,2396,0.11142704
116,11,1.00082687
116,1493939,0.0533984
116,2402,0.06062496
116,1423541,0.05240548
116,39381,0.21101027
116,1142284,0.05190879
116,4723,0.20846422
116,1176132,0.05099071
116,21885,0.03051793
116,11705,1.00350101
116,8062,0.30036223
116,7794,0.10660887
116,2403,0.10087878
116,11,0.05924567
116,39007,0.100406
116,5656,1.00160217
116,1259213,0.0544996
116,37,0.05752995
116,1491420,0.06652471
116,2405,0.05777579
116,96193,0.22698155
116,1082007,0.05173569
116,95925,8.60198325
116,797139,0.65980365
116,2657,0.25863473
116,22855,0.05863245
116,27,2.00242938
116,1014654,0.0503511
116,18089,0.10083764
116,7,0.05288621
116,1360022,0.10144836
116,1038666,0.05187021
116,803345,0.10002053
116,5770,0.5067807
116,5348,0.05125516
116,27,0.71660386
116,27336,0.05194034
116,1183552,0.05209103
116,27,0.05169779
116,1024446,0.05008131
116,1493941,0.05135655
116,2332,0.21575086
116,92261,0.05270111
116,1455645,0.50086178
116,1094523,0.05656547
116,19188,0.05011357
116,1159,0.05424987
116,20029,0.05110395
116,1214178,0.05131732
116,1493942,1.00059768
116,63310,0.05591124
116,15107,0.0518847
116,819291,0.05158023
116,814945,0.05215738
116,7029,1.00319368
116,1159,0.11228737
116,4,0.05070243
116,1282345,0.05515199
116,896766,0.05012821
116,1243247,0.01011268
116,819299,0.05232156
116,74,0.05051439
116,1158,0.05401555
116,3102,0.2585324
116,2632,0.05187531
116,29,0.0555899
116,1141,0.06484694
116,848291,0.05260787
116,6561,0.01301147
116,1420115,0.05768031
116,57936,0.05529076
116,14857,0.1003701
116,797176,0.10059779
116,11,0.05217311
116,1330497,0.05434806
116,3709,0.25185891
116,16200,0.10246308
