"transaction_from_key","transaction_to_key","value"
8,39283,0.01
8,8,0.0351
8,39283,0.99
8,8,0.269
1080648,782530,20.58679594
1080648,27,3.23152115
782792,1068428,0.101489
782792,782792,0.04549857
1078057,61,0.60000001
1078057,38344,2.37349708
1096328,827559,1
1096328,3627,0.1
1096328,4325,5
1096328,1095608,8.74547717
1096328,843856,0.1
1096328,2657,0.5
1096328,6689,1
1096328,820476,1
1096328,4069,4
1096328,31264,1
1096328,2664,1
1096328,5318,0.1
1096328,813251,1
1096328,27,1
1096328,1064139,0.1
1096328,782849,0.1
1070697,1069668,60.40569464
1070697,63,0.01302215
1099428,1098194,22.184
1099428,64,0.234
66,25,0.02
66,66,0.64878266
25,66,1e-04
25,25,0.62423172
25,66,1e-04
25,25,0.0555
25,66,1e-04
25,25,0.35572684
1092806,878484,8.8e-06
1092806,832801,4.16e-05
1092806,884102,2.56e-05
1092806,872205,8.8e-06
1092806,87,1.68e-05
1092806,1015564,3.36e-05
1092806,922714,1.68e-05
1092806,1063797,8e-06
1092806,1092807,8.8e-06
1092806,28533,8e-06
1092806,1091370,3.36e-05
1092806,893431,8.8e-06
1092806,18,6.56e-05
1092806,981415,8e-06
1092806,7,8.8e-06
1092806,1092808,3.36e-05
1092806,837768,8e-06
1092806,787611,8.8e-06
1092806,787649,8.8e-06
1092806,1086144,0.000108
1092806,824942,4.08e-05
1092806,1908,4.16e-05
1092806,87,3.36e-05
1092806,1069403,3.36e-05
1092806,836800,0.0001168
1092806,979134,8.8e-06
1092806,11,8.8e-06
1092806,7,0.0001168
1092806,1069358,8e-06
1092806,1887,3.28e-05
1092806,1074403,1.68e-05
1092806,1088131,2.48e-05
1092806,1092809,6.56e-05
1092806,981382,7.6e-05
1092806,783281,4.96e-05
1092806,981357,5.84e-05
1092806,858651,9.28e-05
1092806,862851,4.96e-05
1092806,960789,2.48e-05
1092806,837052,4.96e-05
1092806,857801,0.0001144
1092806,787823,4.96e-05
1092806,1641,5.84e-05
1092806,87,3.28e-05
1092806,318,4.96e-05
1092806,858886,0.0001336
1092806,933530,2.48e-05
1092806,833463,6.72e-05
1092806,981338,0.0001008
1092806,1053555,4.96e-05
1092806,837344,7.36e-05
1092806,783029,4.96e-05
1092806,832872,2.48e-05
1092806,81,8.8e-06
1092806,968270,5.84e-05
1092806,826464,2.48e-05
1092806,981460,6.56e-05
1092806,3016,2.48e-05
1092806,884053,3.36e-05
1092806,787298,5.76e-05
1092806,783118,8.8e-06
1092806,829594,4.96e-05
1092806,893406,7.6e-05
1092806,920698,5.12e-05
1092806,886330,4.96e-05
1092806,809583,3.28e-05
1092806,933941,6.72e-05
1092806,896413,4.96e-05
1092806,832993,7.44e-05
1092806,11,7.36e-05
1092806,847874,4.96e-05
1092806,87,4.08e-05
1092806,87,3.28e-05
1092806,11,2.48e-05
1092806,787646,5.76e-05
1092806,858706,7.52e-05
1092806,787251,4.96e-05
1092806,1052553,4.96e-05
1092806,1090071,3.28e-05
1092806,967784,8.96e-05
1092806,1092810,4.96e-05
1092806,862844,3.28e-05
1092806,87,5.76e-05
1092806,17320,4.96e-05
1092806,794010,4.96e-05
1092806,787456,7.52e-05
1092806,842279,4.96e-05
1092806,1045029,5.84e-05
1092806,11,2.48e-05
1092806,933847,5.84e-05
1092806,1044154,0.0001424
1092806,1079902,4.96e-05
1092806,927590,6.72e-05
1092806,1012594,2.48e-05
1092806,847922,3.36e-05
1092806,87,2.48e-05
1092806,1016748,8e-06
1092806,22238,4.24e-05
1092806,794021,4.08e-05
1092806,87,2.48e-05
1092806,839073,4.96e-05
1092806,852094,4.96e-05
1092806,87,3.36e-05
1092806,808317,5.76e-05
1092806,87,7.44e-05
1092806,839165,7.6e-05
1092806,87,4.96e-05
1092806,802713,2.48e-05
1092806,11,2.48e-05
1092806,87,3.36e-05
1092806,978686,5.84e-05
1092806,802731,5.76e-05
1092806,5679,4.96e-05
1092806,879610,2.48e-05
1092806,981356,2.48e-05
1092806,1033326,4.24e-05
1092806,783135,4.88e-05
1092806,835040,2.48e-05
1092806,1091374,0.0001008
1092806,87,2.48e-05
1092806,1092811,8.8e-06
1092806,1088759,5.68e-05
1092806,6310,8.8e-06
1092806,1028168,2.48e-05
1092806,11,2.48e-05
1092806,87,2.48e-05
1092806,793887,6.56e-05
1092806,835023,4.96e-05
1092806,886396,5.84e-05
1092806,981469,4.96e-05
1092806,829497,5.84e-05
1092806,787645,9.28e-05
1092806,933735,5.76e-05
1092806,787619,7.36e-05
1092806,787714,3.28e-05
1092806,941195,2.48e-05
1092806,84,4.96e-05
1092806,787347,4.24e-05
1092806,11,3.36e-05
1092806,862633,6.72e-05
1092806,825201,4.96e-05
1092806,1000617,2.48e-05
1092806,981673,3.36e-05
1092806,975057,3.36e-05
1092806,981515,5.68e-05
1092806,933575,7.36e-05
1092806,783240,7.6e-05
1092806,796077,8.48e-05
1092806,787321,9.28e-05
1092806,4,8e-06
1092806,894948,4.96e-05
1092806,87,2.48e-05
1092806,1084628,3.36e-05
1092806,787815,4.96e-05
1092806,1021349,1e-04
1092806,793198,4.96e-05
1092806,783111,3.28e-05
1092806,195,0.0001088
1092806,998879,2.48e-05
1092806,839149,3.36e-05
1092806,1044162,8e-06
1092806,787345,5.76e-05
1092806,87,2.48e-05
1092806,1092812,4.96e-05
1092806,1092813,4.96e-05
1092806,794049,7.36e-05
1092806,87,4.08e-05
1092806,886922,8.48e-05
1092806,884046,7.52e-05
1092806,1092814,4.96e-05
1092806,858930,5.84e-05
1092806,852642,2.48e-05
1092806,794119,4.96e-05
1092806,884040,2.48e-05
1092806,866075,4.96e-05
1092806,1082030,6.72e-05
1092806,783012,4.08e-05
1092806,839037,4.96e-05
1092806,837709,2.48e-05
1092806,11,2.48e-05
1092806,829609,7.36e-05
1092806,1011051,6.72e-05
1092806,783094,5.76e-05
1092806,839108,4.08e-05
1092806,87,3.28e-05
1092806,101,5.68e-05
1092806,87,3.28e-05
1092806,22736,0.0001008
1092806,87,5.76e-05
1092806,1040963,3.28e-05
1092806,87,4.96e-05
1092806,981063,0.0001088
1092806,942649,3.28e-05
1092806,976931,4.08e-05
1092806,87,2.48e-05
1092806,832808,6.56e-05
1092806,10825,2.4e-05
1092806,87,2.48e-05
1092806,82,4.96e-05
1092806,802675,2.48e-05
1092806,2682,2.48e-05
1092806,981365,4.96e-05
1092806,1055273,4.08e-05
1092806,835011,2.48e-05
1092806,787609,6.56e-05
1092806,1092815,1.6e-05
1092806,13013,8e-06
1092806,998320,9.92e-05
1092806,893402,8.48e-05
1092806,829614,2.48e-05
1092806,87,2.48e-05
1092806,1091376,4.96e-05
1092806,819262,2.48e-05
1092806,825909,6.72e-05
1092806,842438,6.72e-05
1092806,787679,3.28e-05
1092806,932681,4.16e-05
1092806,976841,4.96e-05
1092806,787188,3.28e-05
1092806,1070380,4.96e-05
1092806,837206,4.08e-05
1092806,802621,3.28e-05
1092806,862701,7.44e-05
1092806,837032,8.8e-06
1092806,11,2.48e-05
1092806,932131,7.36e-05
1092806,835052,8.48e-05
1092806,1075423,4.24e-05
1092806,911332,4.88e-05
1092806,1069515,2.48e-05
1092806,799034,9.28e-05
1092806,829264,0.000124
1092806,839161,2.48e-05
1092806,847801,3.36e-05
1092806,794145,4.96e-05
