"transaction_from_key","transaction_to_key","value"
1199105,87,3.52e-05
1199105,782996,8.8e-06
1199105,886443,8e-06
1199105,825791,8e-06
1199105,835022,3.52e-05
1199105,829264,3.52e-05
1199105,87,3.52e-05
1199105,87,3.6e-05
1199105,978984,1.76e-05
1199105,36438,2.72e-05
1199105,848587,1.84e-05
1199105,1197729,1.76e-05
1199105,1162244,1.84e-05
1199105,787415,2.72e-05
1199105,1162975,1.84e-05
1199105,6288,2.72e-05
1199105,976643,1.84e-05
1199105,1162879,3.6e-05
1199105,787191,8e-06
1199105,802786,2.68e-05
1199105,11,1.84e-05
1199105,1162430,5.36e-05
1199105,87,1.76e-05
1199105,852534,3.6e-05
1199105,825465,1.6e-05
1199105,859934,5.36e-05
1199105,1099828,8.8e-06
1199105,783112,3.6e-05
1199105,11,1.68e-05
1199105,783332,2.48e-05
1199105,1199121,1.84e-05
1199105,1110081,1.84e-05
1199105,783118,9.6e-06
1199105,1199122,1.76e-05
1199105,914780,3.52e-05
1199105,21729,1.84e-05
1199105,837728,1.76e-05
1199105,1016743,1.76e-05
1199105,1023,2.56e-05
1199105,974622,8.8e-06
1199105,1195603,9.6e-06
1199105,837460,5.36e-05
1199105,974493,1.76e-05
1199105,942605,8.8e-06
1199105,859126,6.32e-05
1199105,837413,1.84e-05
1199105,976283,3.6e-05
1199105,20,3.6e-05
1199105,839185,3.36e-05
1199105,968171,3.52e-05
1199105,1170601,5.36e-05
1199105,1199123,3.6e-05
1199105,791383,8.8e-06
1199105,802618,2.76e-05
1199105,1101165,8.8e-06
1199105,849170,2.64e-05
1199105,1132378,8.8e-06
1199105,787321,2.64e-05
1199105,783206,5.36e-05
1199105,787267,2.72e-05
1199105,1908,8e-06
1199105,1150717,4.48e-05
1199105,9083,6.32e-05
1199105,862844,1.6e-05
1199105,1162512,2.64e-05
17321,1210640,1.04e-05
17321,900668,1.04e-05
17321,1210641,1.04e-05
17321,976777,1.04e-05
17321,1210642,1.04e-05
17321,74,2.08e-05
17321,74,1.04e-05
17321,27972,4.16e-05
17321,1170621,1.04e-05
17321,2445,1.04e-05
17321,826276,2.08e-05
17321,195,1.04e-05
17321,74,1.04e-05
17321,794722,3.12e-05
17321,1004148,2.08e-05
17321,832922,1.04e-05
17321,1210646,1.04e-05
17321,74,0.000156
17321,1210647,5.2e-05
17321,74,1.04e-05
17321,833449,1.04e-05
17321,879693,0.0001248
17321,74,2.08e-05
17321,1119602,3.12e-05
17321,11,1.04e-05
17321,1210649,1.04e-05
17321,1210650,1.04e-05
17321,58083,1.04e-05
17321,1210651,1.04e-05
17321,1210652,1.04e-05
17321,11,1.04e-05
17321,1210653,1.04e-05
17321,9120,8.32e-05
17321,1210654,1.04e-05
17321,1210655,1.04e-05
17321,53509,1.04e-05
17321,640,1.04e-05
17321,998380,1.04e-05
17321,998381,4.16e-05
17321,896380,2.08e-05
17321,108,4.16e-05
17321,1106535,1.04e-05
17321,842512,0.000156
17321,1210657,6.24e-05
17321,11,1.04e-05
17321,1210658,1.04e-05
17321,74,1.04e-05
17321,1210659,1.04e-05
17321,11,2.08e-05
17321,28055,2.08e-05
17321,4718,1.04e-05
17321,968364,4.16e-05
17321,1210660,1.04e-05
17321,82,0.0001248
17321,976002,1.04e-05
17321,74,2.08e-05
17321,798886,4.16e-05
17321,74,3.12e-05
17321,782896,1.04e-05
17321,1210661,2.08e-05
17321,21854,1.04e-05
17321,28546,1.04e-05
17321,1163021,1.04e-05
17321,58222,1.04e-05
17321,1118345,1.04e-05
17321,11,1.04e-05
17321,941259,6.24e-05
17321,1210664,1.04e-05
17321,17321,0.00343664
1191794,49802,0.29660417
1191794,13,0.056899
1177562,1175346,8
1177562,783394,291.999
1211111,1211006,2024.57339066
1211111,783465,40.7
782688,783483,2.709
782688,782688,336.79611597
116,7802,0.05335001
116,75,0.10042477
116,1208216,0.10011479
116,783980,0.0503946
116,27926,0.10039827
116,10566,0.10059835
116,1206413,10.1273945
116,864766,0.05121036
116,59472,1.00440313
116,59225,0.0953742
116,1141,0.05418099
116,852256,0.0507815
116,20,0.06081853
116,1056897,0.05034183
116,1011345,0.10010455
116,927567,0.13961336
116,27,0.37834643
116,15437,0.06388309
116,1208217,0.10171173
116,11,0.10223905
116,1149,0.11969759
116,1159,0.06349205
116,26251,0.10075549
116,75,0.05037987
116,1159,0.06232531
116,18797,0.05013697
116,15237,0.10140663
116,789783,0.05092966
116,21643,0.05031989
116,791701,0.10082627
116,11,0.11886867
116,146,0.05173384
116,11075,0.05174841
116,2147,1.00013934
116,821336,0.10384223
116,7,0.05017111
116,11,0.05735611
116,11,0.10215756
116,914840,0.2018211
116,827603,0.10150197
116,14183,1.0041062
116,1159,0.08719482
116,873296,0.0512254
116,25170,0.30096595
116,1208218,0.50198707
116,19489,0.05115938
116,22838,2.7108462
116,1143,0.1059571
116,1107975,0.09345234
116,22838,2.17837037
116,1156,0.47263464
116,26138,0.06752087
116,1159,0.09666817
116,1146011,0.05019898
116,4,0.52273542
116,1159,0.06822463
116,34865,0.13228544
116,1164,0.05375734
116,36860,0.07214882
116,1159,0.06591303
116,8338,0.1504682
116,988063,0.05119081
116,1022800,0.05023197
116,27,0.10088307
116,819276,0.50291781
116,1148,0.05066197
17321,1020912,1.04e-05
17321,1201978,2.08e-05
17321,842470,2.08e-05
17321,365,2.08e-05
17321,1000149,3.12e-05
17321,976756,1.04e-05
17321,58808,1.04e-05
17321,640,1.04e-05
17321,1201979,1.04e-05
17321,837053,4.16e-05
17321,10831,1.04e-05
17321,1201980,1.04e-05
17321,1121922,1.04e-05
17321,1201981,1.04e-05
17321,1201982,1.04e-05
17321,11,1.04e-05
17321,975609,6.24e-05
17321,824815,0.000104
17321,1201983,1.04e-05
17321,11,1.04e-05
17321,7,7.28e-05
17321,1201984,1.04e-05
17321,11,1.04e-05
17321,1201985,1.04e-05
17321,982150,1.04e-05
17321,1201986,1.04e-05
17321,1171606,1.04e-05
17321,1201987,1.04e-05
17321,824789,0.000104
17321,5111,3.12e-05
17321,1201988,1.04e-05
17321,1201989,1.04e-05
17321,1201990,0.0001248
17321,856966,1.04e-05
17321,842035,2.08e-05
17321,1004288,1.04e-05
17321,1201991,1.04e-05
17321,858380,1.04e-05
17321,830,1.04e-05
17321,29,1.04e-05
17321,1201992,1.04e-05
17321,74,0.0001768
17321,1000151,3.12e-05
17321,29935,6.24e-05
17321,1118296,1.04e-05
17321,74,1.04e-05
17321,27735,1.04e-05
17321,824816,1.04e-05
17321,1201994,2.08e-05
17321,70,1.04e-05
17321,11,1.04e-05
17321,977029,2.08e-05
17321,158,0.0001248
17321,1201995,1.04e-05
17321,976111,2.08e-05
17321,11,1.04e-05
17321,1201996,1.04e-05
17321,6273,5.2e-05
17321,842302,1.04e-05
17321,147,2.08e-05
17321,71,1.04e-05
17321,3391,1.04e-05
17321,1201997,1.04e-05
17321,6274,5.2e-05
17321,1113568,1.04e-05
17321,976157,1.04e-05
17321,74,1.04e-05
17321,1201999,1.04e-05
17321,17321,0.0896272
27,27,48.77101783
27,783547,1.22848217
154,154,0.009
154,11,0.01
116,18676,0.10299654
116,27,0.23117973
116,1215273,0.25017238
116,876512,0.10012526
116,819240,0.11737878
116,7787,1.13782926
116,10867,1.00846235
116,1215274,0.08417485
116,34022,1.02118887
116,49569,0.46310192
116,27,0.0565559
116,11,0.13318372
116,4341,0.50176563
116,59997,0.10203626
116,7789,0.52102502
116,1156,1.14650091
116,5882,0.31171311
116,2396,0.08668779
116,7790,0.10414716
116,1215275,0.05993439
116,7874,0.11821859
116,17986,0.10082811
116,22224,0.51630921
116,9062,0.11295162
116,9067,0.40658467
116,11,0.05483348
116,17158,7.02134351
116,872006,0.0622365
116,392,0.10126217
116,2402,0.14471153
116,11,1.01480865
116,39381,0.21398771
116,10267,0.06054167
116,827560,0.05294747
116,872003,0.05343245
116,5770,0.56249409
116,8062,0.10567169
116,12608,0.05857105
116,1159,0.09984175
116,29,0.0693257
116,1215276,0.10157398
116,11,0.12594608
116,35620,2.00480447
116,1149,0.15645326
116,11708,0.40347675
116,15437,0.12095899
116,7419,0.05387161
116,18663,0.11250494
116,27,1.17837647
116,1159,0.05465256
116,20106,0.10175978
116,854836,1.00229286
116,11,0.54183585
116,11702,0.10056811
116,783686,0.10545349
116,893166,1.03130412
116,9066,1.05807544
116,814940,0.10775581
116,797139,2.02595175
116,876486,0.08269248
116,1159,0.05231433
116,27,0.05637182
116,11,0.06771077
116,814926,0.05966261
116,8961,0.10259119
116,1213278,8.68772901
116,27,1.06401243
116,3955,0.22188006
116,861916,0.05377325
116,4,0.51641723
116,13511,0.52761061
116,22225,0.06131619
116,11,1.04925585
116,59452,2.01312374
116,5896,1.15108039
116,13514,0.10880852
116,8046,0.05399648
116,5897,2.11880268
116,18860,0.10042672
116,20,0.07619655
116,14476,0.05266847
116,11,0.30048877
116,40279,0.10199143
116,2458,0.10726455
116,15437,0.09554021
116,1215277,0.10205496
116,1159,0.08974962
116,7377,0.0551161
116,11,0.10024672
116,876501,0.53136151
116,819288,0.20882362
116,6298,0.26143076
116,46,0.10468798
116,1047710,0.10221535
116,16493,1.02670282
116,60597,0.10079115
116,9980,0.05891549
116,1159,0.06119522
116,376,0.10371587
116,20,0.1031123
116,58536,0.05877848
116,11,0.06594396
116,876507,0.10386945
116,34865,0.19667061
116,923314,0.25060774
116,10269,0.52602484
116,6557,5.052702
116,1162,0.10027937
116,20308,3.00019175
116,20865,0.10306617
116,1049652,0.10307025
116,11,1.02489892
116,60598,1.00155478
116,9061,0.06352583
116,365,0.10894014
116,309,0.08376802
116,1159,0.24387699
116,17154,0.1101643
116,5340,3.4403935
116,11,0.06170608
116,60599,0.20465704
116,5900,1.61682191
116,60186,1.01196719
116,26284,0.05931314
116,11,0.27398213
116,75,0.07747835
116,27,0.26066832
116,25124,0.50168031
116,20750,0.05724588
116,840110,0.134385
116,821652,0.08655638
116,1380,0.05261214
116,1215281,0.05406979
116,838183,0.05223924
116,9830,0.10055733
116,3073,0.05438121
116,937712,0.20437397
116,827606,0.25094689
116,59983,1.0204779
116,1159,0.34255099
116,1159,0.2849318
116,16437,0.12605813
116,982731,0.50566641
116,802235,0.5015296
116,71,0.13864498
116,1159,0.08693838
116,1161,1.82652814
116,864652,0.10449664
116,27,0.1080583
116,1035265,0.10255514
1179551,180,7.36647531
1179551,783947,5.53686074
11,51283,6.05785568
11,216,0.76296047
1188758,27,0.05
1188758,219,0.3143
784169,1191763,10
784169,784169,3.9984
57245,784169,10
57245,11,86.14940058
1182194,1162233,3.67e-06
1182194,978824,3.67e-06
1182194,848328,8e-06
1182194,848330,5.67e-06
1182194,11,6.33e-06
1182194,1171612,7e-06
1182194,926252,3.67e-06
1182194,1162244,4.33e-06
1182194,56478,8e-06
1182194,837568,6.67e-06
1182194,1000145,5e-06
1182194,1182195,4e-06
1182194,664,4.67e-06
1182194,979102,6.67e-06
1182194,829264,7.67e-06
1182194,895557,7e-06
1182194,837583,7.33e-06
1182194,824783,4.33e-06
1182194,830,3.33e-06
1182194,974543,7.33e-06
1182194,979007,7.054e-05
1182194,842302,8.33e-06
1182194,858808,7.67e-06
1182194,976196,1.3e-05
1182194,9840,5.33e-06
1182194,829267,4.33e-06
1182194,10832,7.33e-06
1182194,971622,6e-06
1182194,18,4.67e-06
1182194,979166,7.33e-06
1182194,824798,3.67e-06
1182194,794023,4.33e-06
1182194,932347,8.33e-06
1182194,310,3.848e-05
1182194,848355,8.33e-06
1182194,979188,2e-05
1182194,824830,5.33e-06
1182194,18,4.67e-06
1182194,968139,3.233e-05
1182194,975509,3.33e-06
1182194,976941,8.33e-06
1182194,836846,4.33e-06
1182194,978756,7e-06
1182194,787470,6e-06
1182194,799170,0.000344
1182194,1000175,4e-06
1182194,978162,8e-06
1182194,975064,7.33e-06
1182194,6814,3.33e-06
1182194,922608,8.33e-06
1182194,824863,6.67e-06
1182194,975206,1.4e-05
1182194,979004,4.33e-06
1182194,824894,7e-06
1182194,7,5e-06
1182194,978528,3.67e-06
1182194,848389,5.33e-06
1182194,1000189,7.33e-06
1182194,848391,5.67e-06
1182194,10832,5.33e-06
1182194,979011,4.67e-06
1182194,1162219,4e-06
1182194,979121,5.33e-06
1182194,824878,4.67e-06
1182194,1106615,4e-06
1182194,2700,1.1e-05
1182194,7,1.034e-05
1182194,11,8.33e-06
1182194,7,6.33e-06
1182194,802731,6.67e-06
1182194,447,6e-06
1182194,640,7.33e-06
1182194,802750,6e-06
1182194,7,8e-06
1182194,4718,5.33e-06
1182194,1104551,7.33e-06
1182194,782975,7e-06
1182194,940200,4.67e-06
1182194,1000219,5.67e-06
1182194,837289,5e-06
1182194,848421,5.67e-06
1182194,811,4e-06
1182194,978599,6.67e-06
1182194,978804,7.67e-06
1182194,1130030,3.33e-06
1182194,941184,8e-06
1182194,10832,4.67e-06
1182194,830,4.33e-06
1182194,95,6.67e-06
1182194,1000228,6.67e-06
1182194,978725,6.67e-06
1182194,29,4.67e-06
1182194,847932,2.266e-05
1182194,895435,7.67e-06
1182194,978932,6.67e-06
1182194,974282,0.00102583
1182194,21589,3.67e-06
1182194,1109991,5.67e-06
1182194,10832,7e-06
1182194,1182197,7.67e-06
1182194,10832,7.67e-06
1182194,833481,8e-06
1182194,824991,5e-06
1182194,848454,8e-06
1182194,830,7e-06
1182194,979094,4e-06
1182194,978134,4.67e-06
1182194,829307,8.33e-06
1182194,793821,3.33e-06
1182194,1071,7.33e-06
1182194,978986,7.33e-06
1182194,21708,0.00012914
1182194,11,3.33e-06
1182194,10832,4e-06
1182194,830,8.33e-06
1182194,37,6.33e-06
1182194,979145,7e-06
1182194,842138,6e-06
1182194,922661,7.33e-06
1182194,10832,5e-06
1182194,836700,7.33e-06
1182194,793826,7.67e-06
1182194,74,7.67e-06
1182194,974521,5e-06
1182194,1182198,4e-06
1182194,819409,5.33e-06
1182194,3407,6.67e-06
1182194,56162,7e-06
1182194,909842,5.67e-06
1182194,825075,8.33e-06
1182194,836790,4.33e-06
1182194,8982,5.33e-06
1182194,835052,5.33e-06
1182194,930131,8.33e-06
1182194,18,1.133e-05
1182194,7484,7.67e-06
1182194,883940,6.67e-06
1182194,21723,3.12e-05
1182194,968150,3.33e-06
1182194,1182199,6.33e-06
1182194,839198,8e-06
1182194,1106591,4.33e-06
1182194,825108,6.33e-06
1182194,933234,6.67e-06
1182194,7047,8e-06
1182194,911116,7e-06
1182194,852559,6.67e-06
1182194,998516,4.67e-06
1182194,1167579,5e-06
1182194,933219,4.67e-06
1182194,9631,8e-06
1182194,829336,4.33e-06
1182194,848519,1.566e-05
1182194,825124,7.33e-06
1182194,1182200,8.33e-06
1182194,978992,5.33e-06
1182194,942092,6e-06
1182194,848527,4.33e-06
1182194,976483,1.133e-05
1182194,1104557,5.67e-06
1182194,978737,6e-06
1182194,933270,1.166e-05
1182194,871741,5e-06
1182194,82,1.1e-05
1182194,974198,5.67e-06
1182194,1162410,3.33e-06
1182194,793834,5.33e-06
1182194,783201,6e-06
1182194,4,8.33e-06
1182194,871744,4.67e-06
1182194,2919,8.33e-06
1182194,998530,6.67e-06
1182194,979099,6.33e-06
1182194,11,6.67e-06
1182194,830,8e-06
1182194,978955,6e-06
1182194,941195,5.468e-05
1182194,884034,6e-06
1182194,7,4.67e-06
1182194,1182202,4e-06
1182194,978643,7e-06
1182194,1005892,3.67e-06
1182194,839209,5.33e-06
1182194,842535,8.33e-06
1182194,979077,4.67e-06
1182194,975826,5e-06
1182194,909924,7.33e-06
1182194,978752,3.67e-06
1182194,1061746,5.33e-06
1182194,976317,1.333e-05
1182194,7,7.67e-06
1182194,1106089,8.33e-06
1182194,1004307,7.67e-06
1182194,829353,4e-06
1182194,978607,7.33e-06
1182194,27761,5e-06
1182194,848563,1e-05
1182194,909934,5.67e-06
1182194,180,4.33e-06
1182194,836698,4.67e-06
1182194,830,8e-06
1182194,75,7.33e-06
1182194,997969,5.33e-06
1182194,11,3.67e-06
1182194,978928,5.33e-06
1182194,906702,4.67e-06
1182194,11378,0.0001174
1182194,1162456,3.67e-06
1182194,976664,3.67e-06
1182194,195,7.33e-06
1182194,839048,5e-06
1182194,10832,7.33e-06
1182194,974546,4.33e-06
1182194,75,7e-06
1182194,9088,6e-06
1182194,978796,8e-06
1182194,978640,3.67e-06
1182194,1115349,1.1e-05
1182194,976297,1.6e-05
1182194,783218,5.67e-06
1182194,783072,3.67e-06
1182194,1005894,5.67e-06
1182194,825297,8.34e-06
1182194,925811,4.67e-06
1182194,74,4.33e-06
1182194,848590,8e-06
1182194,979104,6.67e-06
1182194,10832,3.67e-06
1182194,11,8.33e-06
1182194,888182,0.00073467
1182194,1130575,8e-06
1182194,1181655,4.33e-06
1182194,6793,5.33e-06
1182194,1033238,6.67e-06
1182194,976023,7e-06
1182194,974484,4.33e-06
1182194,974480,5.67e-06
1182194,6794,5.33e-06
1182194,825328,1.167e-05
1182194,968287,7e-06
1182194,916136,7e-06
1182194,1182203,7.9e-05
1182194,858873,8.33e-06
1182194,978758,7e-06
1182194,858797,5.33e-06
1182194,829393,5.33e-06
1182194,982194,2.5e-05
1182194,7,8.33e-06
1182194,979178,5e-06
1182194,858726,1.266e-05
1182194,1149713,5.67e-06
1182194,787572,3.67e-06
1182194,920951,3.67e-06
1182194,10832,6e-06
1182194,977732,5.33e-06
1182194,830,7e-06
1182194,830,7e-06
1182194,978624,3.33e-06
1182194,1182204,4.33e-06
1182194,978997,1.266e-05
1182194,977676,5.67e-06
1182194,978715,4e-06
1182194,29,6.67e-06
1182194,966306,6e-06
1182194,979110,3.67e-06
1182194,1106532,8e-06
1182194,825393,3.33e-06
1182194,10832,8.33e-06
1182194,979060,7.33e-06
1182194,4634,4.33e-06
1182194,978832,7e-06
1182194,11,7.33e-06
1182194,11230,3.67e-06
1182194,1182205,7e-06
1182194,11,5.67e-06
1182194,979087,7e-06
1182194,787235,8e-06
1182194,848651,6.33e-06
1182194,839140,4.67e-06
1182194,858701,5.67e-06
1182194,825404,8.33e-06
1182194,975729,1.033e-05
1182194,10832,4e-06
1182194,6796,4.67e-06
1182194,979057,5e-06
1182194,976348,6.67e-06
1182194,2184,7.33e-06
1182194,837465,6e-06
1182194,1182206,3.67e-06
1182194,978584,8e-06
1182194,1149718,7e-06
1182194,839108,7.133e-05
1182194,914776,2e-05
1182194,140,7e-06
1182194,976504,4.33e-06
1182194,941213,3.33e-06
1182194,803834,7.33e-06
1182194,28719,6.67e-06
1182194,941214,5.67e-06
1182194,6317,9.749e-05
1182194,20042,5.33e-06
1182194,6797,1.966e-05
1182194,941215,4.33e-06
1182194,6313,5e-06
1182194,921196,7e-06
1182194,1106529,3.67e-06
