"transaction_from_key","transaction_to_key","value"
824,824,0.01005007
824,117,0.15358
785712,29,2.776
785712,785712,0.00080862
116,11,0.10121212
116,1037429,0.05024311
116,1016697,1.00537788
116,90473,0.05174388
116,20114,0.05105072
116,1141,0.0506139
116,7420,1.01262778
116,4,1.0367762
116,923293,0.05221814
116,900950,0.10460663
116,11,0.0504945
116,11254,1.4781997
116,840076,0.05020415
116,69836,0.10215385
116,72526,0.10419415
116,876512,0.10496136
116,54462,0.05243577
116,75066,0.25110034
116,854824,0.05179845
116,11,3.00230064
116,89881,0.16431145
116,29,0.0503199
116,18859,0.1012721
116,19047,5.03834934
116,1769530,0.05018686
116,9196,0.10276734
116,797139,1.29970815
116,11,0.05409148
116,11344,0.05146418
116,7874,0.1026885
116,560,0.50433915
116,9197,0.10407433
116,2402,0.0903285
116,11709,1.02574863
116,1769531,1.00014375
116,11,1.02287065
116,20,0.75383959
116,13430,0.10087324
116,26353,0.20041975
116,51055,1.0064085
116,7429,0.06522691
116,26140,0.10209939
116,11,0.25221964
116,4341,0.05431439
116,18326,0.10084604
116,11,0.08051868
116,5888,0.25047461
116,4028,0.51559101
116,28128,0.91037601
116,11,1.0673513
116,1764565,0.24740556
116,13517,1.01396943
116,803195,0.42375052
116,5899,0.11849586
128586,704,1
128586,127148,0.00176257
1780405,1779782,10.05952511
1780405,706,0.71751916
1777386,977139,4e-05
1777386,14633,7e-05
1777386,1261627,7e-05
1777386,845,4e-05
1777386,847791,7e-05
1777386,858806,7e-05
1777386,22890,4e-05
1777386,1770117,1e-04
1777386,1777415,1e-04
1777386,933018,4e-05
1777386,74,4e-05
1777386,1756869,4e-05
1777386,4,7e-05
1777386,74,4e-05
1777386,853,7e-05
1777386,9525,4e-05
1777386,1770068,4e-05
1777386,1932,4e-05
1777386,933021,4e-05
1777386,54815,4e-05
1777386,829264,4e-05
1777386,71,4e-05
1777386,886471,7e-05
1777386,977254,4e-05
1777386,27842,1e-04
1777386,74,4e-05
1777386,1201982,7e-05
1777386,7,4e-05
1777386,941172,1e-04
1777386,158,4e-05
1777386,1004219,4e-05
1777386,74,7e-05
1777386,1770089,4e-05
1777386,1750051,4e-05
1777386,11302,4e-05
1777386,78988,1e-04
1777386,1756915,7e-05
1777386,74,4e-05
1777386,1777416,1e-04
1777386,74,4e-05
1777386,933049,7e-05
1777386,74,7e-05
1777386,27391,4e-05
1777386,1202052,4e-05
1777386,1712329,1e-04
1777386,29905,4e-05
1777386,976941,7e-05
1777386,88138,4e-05
1777386,824842,7e-05
1777386,78988,4e-05
1777386,28840,4e-05
1777386,1660652,4e-05
1777386,1683740,4e-05
1777386,74,4e-05
1777386,829275,4e-05
1777386,29,4e-05
1777386,1756779,4e-05
1777386,7042,4e-05
1777386,37122,4e-05
1777386,58817,4e-05
1777386,7,7e-05
1777386,74,7e-05
1777386,74,4e-05
1777386,1026061,7e-05
1777386,1756799,1e-04
1777386,74,7e-05
1777386,1594155,4e-05
1777386,1375346,7e-05
1777386,1777417,7e-05
1777386,1777418,7e-05
1777386,8992,4e-05
