"transaction_from_key","transaction_to_key","value"
25,67,0.04012696
25,25,1.60210209
67,25,0.03
67,67,0.00127216
1526999,170,0.4995
1526999,1525065,0.5
234,29,0.56
234,234,0.00523524
1529289,234,0.75621
310,27,2.32
310,310,0.00092439
1533089,1539791,4e-08
1533089,974155,4e-08
1533089,1539792,4e-08
1533089,1345794,2.52e-06
1533089,787192,4e-08
1533089,1316924,3.04e-06
1533089,1149404,4e-08
1533089,20067,4e-08
1533089,975442,4e-08
1533089,1539793,4e-08
1533089,933702,4e-08
1533089,5950,4.1e-07
1533089,1149330,4e-08
1533089,23097,4e-08
1533089,858548,4e-08
1533089,1539794,4e-08
1533089,826447,4e-08
1533089,799105,4e-08
1533089,1218877,4e-08
1533089,1114999,4e-08
1533089,6329,4e-08
1533089,976290,4e-08
1533089,11,5.9e-07
1533089,794034,4e-08
1533089,74,4e-07
1533089,1119460,4e-08
1533089,978682,4e-08
1533089,927555,4e-08
1533089,933042,4e-08
1533089,933830,4e-08
1533089,1539795,4e-08
1533089,20993,7e-08
1533089,1539796,4e-08
1533089,22890,4e-08
1533089,18298,4e-08
1533089,1539797,4e-08
1533089,29,4e-08
1533089,1316925,1.6e-07
1533089,1539798,4e-08
1533089,842353,4e-08
1533089,850763,4e-08
1533089,1494144,4e-08
1533089,6307,4e-08
1533089,74,4e-08
1533089,1098703,4e-08
1533089,933879,4e-08
1533089,848408,4e-08
1533089,205,1.5e-07
1533089,977148,4e-08
1533089,825172,4e-08
1533089,824991,4e-08
1533089,832906,4e-08
1533089,847953,6e-08
1533089,787481,4e-08
1533089,981296,4e-08
1533089,1380464,4e-08
1533089,1481234,4e-08
1533089,3297,4e-08
1533089,6302,4e-08
1533089,11,4e-08
1533089,1211419,4e-08
1533089,835067,4e-08
1533089,1380448,4e-08
1533089,58217,4e-08
1533089,933701,4e-08
1533089,826099,4e-08
1533089,21769,4e-08
1533089,1423245,4e-08
1533089,1058465,4e-08
1533089,974195,4e-08
1533089,802796,4e-08
1533089,933113,4e-08
1533089,1539799,4e-08
